Folio Emetrix,REGIÓN,CIUDAD,ESTADO,GRUPO,CADENA,VOLT,Longitud,Latitud,Volt (burbuja),Folio más cercano,Distancia mín (km),Volt tienda cercana,Volt vs cercana,periodo
154148,NORTE,HIDALGO DE PARRAL,CHIHUAHUA,ABASTECEDORA COMERCIAL DE PARRAL,ABASTECEDORA COMERCIAL DE PARRAL,281.85,-105.6658091,26.92587296,281.85,153921,0.27440342,298.5,-16.65,20/07/2026-25/07/2026
154152,CENTRO,ATIZAPAN,EDO MEX,CEDA,CEDA,255,-99.2533331,19.5697561,255,1923343,0.007074976,236.1,18.9,20/07/2026-25/07/2026
154153,CENTRO,ATIZAPAN,EDO MEX,CEDA,CEDA,252,-99.2528175,19.5707915,252,1923744,0.026492128,252.15,-0.15,20/07/2026-25/07/2026
154154,CENTRO,ATIZAPAN,EDO MEX,CEDA,CEDA,240,-99.252625,19.570465,240,1923744,0.021998634,252.15,-12.15,20/07/2026-25/07/2026
154156,CENTRO,ATIZAPAN,EDO MEX,CEDA,CEDA,300,-99.2528715,19.5705129,300,154158,0,300,0,20/07/2026-25/07/2026
154158,CENTRO,ATIZAPAN,EDO MEX,CEDA,CEDA,300,-99.2528715,19.5705129,300,154156,0,300,0,20/07/2026-25/07/2026
154160,CENTRO,ATIZAPAN,EDO MEX,CEDA,CEDA,300,-99.25320633,19.57144567,300,1923745,0.014511103,237,63,20/07/2026-25/07/2026
154161,NORTE,CHIHUAHUA,CHIHUAHUA,DUERO,DUERO,240,-106.0319762,28.6209078,240,1923425,1.335529672,255,-15,20/07/2026-25/07/2026
154198,CENTRO,CUAUTLA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.5,-98.92972309,18.86745909,229.5,154201,0.277083118,270,-40.5,20/07/2026-25/07/2026
154201,CENTRO,CUAUTLA,MORELOS,ABARROTERA SAN ANTONIO,ABARROTERA SAN ANTONIO,270,-98.932221,18.868248,270,1923362,0.138791128,270,0,20/07/2026-25/07/2026
154292,CENTRO,TEMIXCO,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-99.22609257,18.83523329,229.05,154300,4.714316497,262.2,-33.15,20/07/2026-25/07/2026
154293,CENTRO,YAUTEPEC,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-99.0593334,18.8872325,229.05,154299,2.086008508,262.35,-33.3,20/07/2026-25/07/2026
154298,CENTRO,CUERNAVACA,MORELOS,ALPE SUPERMERCADOS,ALPE SUPERMERCADOS,262.2,-99.22802476,18.88341764,262.2,1923851,4.730244929,262.35,-0.15,20/07/2026-25/07/2026
154299,CENTRO,YAUTEPEC,MORELOS,ALPE SUPERMERCADOS,ALPE SUPERMERCADOS,262.35,-99.0675914,18.8701773,262.35,154293,2.086008508,229.05,33.3,20/07/2026-25/07/2026
154300,CENTRO,TEZOYUCA,MORELOS,ALPE SUPERMERCADOS,ALPE SUPERMERCADOS,262.2,-99.19787346,18.80230857,262.2,154292,4.714316497,229.05,33.15,20/07/2026-25/07/2026
154317,CENTRO,TEHUACAN,PUEBLA,ABARROTES CADENA,ABARROTES CADENA,220.5,-97.4104187,18.4777732,220.5,1923497,0.703102067,247.5,-27,20/07/2026-25/07/2026
154339,SUR,COSCOMATEPEC,VERACRUZ,ABARROTES QUEZADA,ABARROTES QUEZADA,210.9,-97.04482,19.072025,210.9,154444,0.453521258,235.5,-24.6,20/07/2026-25/07/2026
154340,SUR,COSCOMATEPEC,VERACRUZ,ABARROTES QUEZADA,ABARROTES QUEZADA,225,-97.050139,19.073517,225,154339,0.583078161,214.95,10.05,20/07/2026-25/07/2026
154444,SUR,COSCOMATEPEC,VERACRUZ,ABARROTES QUEZADA,ABARROTES QUEZADA,235.5,-97.0413978,19.0745098,235.5,154339,0.453521258,214.95,20.55,20/07/2026-25/07/2026
154570,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,253.5,-92.91487955,17.99578549,253.5,1923507,0.039781996,292.5,-39,20/07/2026-25/07/2026
154571,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.985932,17.9525179,292.5,154572,0.159919236,292.5,0,20/07/2026-25/07/2026
154572,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,255,-92.987,17.9515,255,154571,0.159919236,329.55,-74.55,20/07/2026-25/07/2026
154575,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.290422,20.6657066,307.5,1924074,1.023987321,237.6,69.9,20/07/2026-25/07/2026
154576,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.28006,20.67025587,307.5,154577,0.324890989,277.35,30.15,20/07/2026-25/07/2026
154577,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.2772155,20.67146171,307.5,154576,0.324890989,277.35,30.15,20/07/2026-25/07/2026
154578,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.2800138,20.66510706,307.5,154576,0.572541727,277.35,30.15,20/07/2026-25/07/2026
154579,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.2531197,20.6499393,307.5,154592,0.972959731,277.35,30.15,20/07/2026-25/07/2026
154580,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.2789022,20.6529239,307.5,1924102,0.263573296,277.35,30.15,20/07/2026-25/07/2026
154582,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.2727211,20.6662235,307.5,154577,0.74692789,277.35,30.15,20/07/2026-25/07/2026
154592,NORTE,TONALA,JALISCO,DUERO,DUERO,209.4,-103.2611,20.6545,209.4,154596,0.418933939,277.35,-67.95,20/07/2026-25/07/2026
154596,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.260724,20.6582511,307.5,154592,0.418933939,277.35,30.15,20/07/2026-25/07/2026
154641,NORTE,GUADALAJARA,JALISCO,SUPER ABARROTES LA LUPITA,SUPER ABARROTES LA LUPITA,225,-103.3824446,20.6497675,225,154644,0.139395658,225,0,20/07/2026-25/07/2026
154644,NORTE,GUADALAJARA,JALISCO,SUPER ABARROTES LA LUPITA,SUPER ABARROTES LA LUPITA,225,-103.3812196,20.650275,225,154641,0.139395658,225,0,20/07/2026-25/07/2026
154662,SUR,SAN CRISTOBAL,CHIAPAS,ABARROTES EL TIGRE,ABARROTES EL TIGRE,255,-92.6637794,16.7503321,255,1923472,1.398822611,270,-15,20/07/2026-25/07/2026
154673,CENTRO,JACONA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,255,-102.3146617,19.9431288,255,1923626,0.262392899,277.35,-22.35,20/07/2026-25/07/2026
154674,CENTRO,JACONA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,255,-102.3068895,19.9626382,255,1923621,0.491339776,277.35,-22.35,20/07/2026-25/07/2026
154675,CENTRO,JACONA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,255,-102.3060348,19.9415442,255,1923626,0.691078484,277.35,-22.35,20/07/2026-25/07/2026
154677,CENTRO,ZAMORA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,223.05,-102.2741542,19.9728851,223.05,1923615,0.775534949,277.35,-54.3,20/07/2026-25/07/2026
154680,CENTRO,ZAMORA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,255,-102.3070902,19.9994372,255,1923630,0.107556114,277.35,-22.35,20/07/2026-25/07/2026
154681,CENTRO,ZAMORA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,223.05,-102.2833754,19.9810964,223.05,1923610,0.030025242,277.35,-54.3,20/07/2026-25/07/2026
154682,CENTRO,ZAMORA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,225,-102.2646557,19.9933288,225,1923623,0.259455123,277.35,-52.35,20/07/2026-25/07/2026
154683,CENTRO,ZAMORA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,223.05,-102.2847248,19.9815766,223.05,1923619,0.083699741,277.35,-54.3,20/07/2026-25/07/2026
154684,CENTRO,ZAMORA,MICHOACÁN,PROMOTORA Y COMERCIALIZADORA ALONDRA,PROMOTORA Y COMERCIALIZADORA ALONDRA,225,-102.2396131,19.9850751,225,1923629,1.42358305,277.35,-52.35,20/07/2026-25/07/2026
154710,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.721277,17.0685351,345,154713,0.503876612,345,0,20/07/2026-25/07/2026
154711,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7238978,17.0618067,345,1923712,0.285209797,345,0,20/07/2026-25/07/2026
154712,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7249831,17.0510978,345,154714,0.571854367,345,0,20/07/2026-25/07/2026
154713,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7167752,17.0699543,345,154737,0.47012887,345,0,20/07/2026-25/07/2026
154714,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7238335,17.0561218,345,154716,0.343373159,345,0,20/07/2026-25/07/2026
154715,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.713062,17.0033262,345,1923709,5.222916597,345,0,20/07/2026-25/07/2026
154716,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.726423,17.0579677,345,1923707,0.114365418,345,0,20/07/2026-25/07/2026
154717,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7313375,17.0491799,345,154712,0.708385524,345,0,20/07/2026-25/07/2026
154724,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7027952,17.0864429,345,154728,0.737108209,345,0,20/07/2026-25/07/2026
154725,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7320288,17.0865459,345,154722,1.302653777,345,0,20/07/2026-25/07/2026
154726,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7193474,17.0937825,345,154727,0.56978002,390,-45,20/07/2026-25/07/2026
154727,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,390,-96.7170558,17.0891501,390,154726,0.56978002,345,45,20/07/2026-25/07/2026
154728,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.706422,17.0807927,345,154731,0.386677067,345,0,20/07/2026-25/07/2026
154729,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,390,-96.7110863,17.0738667,390,154738,0.112897279,345,45,20/07/2026-25/07/2026
154730,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7224295,17.0788151,345,1923711,0.513064013,345,0,20/07/2026-25/07/2026
154731,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7100292,17.0812438,345,1923708,0.307711178,345,0,20/07/2026-25/07/2026
154732,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7083345,17.0925305,345,154724,0.897123022,345,0,20/07/2026-25/07/2026
154733,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7049909,17.0696488,345,154736,0.682086232,345,0,20/07/2026-25/07/2026
154734,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7245509,17.0722836,345,154710,0.542991947,345,0,20/07/2026-25/07/2026
154735,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7147394,17.0772405,345,1923710,0.252903695,345,0,20/07/2026-25/07/2026
154736,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.6986028,17.0690692,345,154733,0.682086232,345,0,20/07/2026-25/07/2026
154737,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7162792,17.0741556,345,1923710,0.220182106,345,0,20/07/2026-25/07/2026
154738,SUR,OAXACA,OAXACA,CONSUMO Z,PCZ,345,-96.7107918,17.0748422,345,154729,0.112897279,390,-45,20/07/2026-25/07/2026
154750,NORTE,CHIHUAHUA,CHIHUAHUA,ABASTECEDORA COMERCIAL DE PARRAL,ABASTECEDORA COMERCIAL DE PARRAL,238.5,-106.1207391,28.69793172,238.5,1924067,0.326062609,238.05,0.45,20/07/2026-25/07/2026
154883,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,240,0,0,240,1948479,0,244.5,-4.5,20/07/2026-25/07/2026
1923263,CENTRO,IZTAPALAPA,CDMX,ANICETOS,LOS ANICETOS,229.95,-99.092768,19.376666,229.95,1923299,0.039236884,300,-70.05,20/07/2026-25/07/2026
1923272,CENTRO,ECATEPEC,EDO MEX,SUPER TIENDAZZ,SUPER TIENDAZZ,229.95,-99.0012576,19.6166034,229.95,1924040,0.041070812,249,-19.05,20/07/2026-25/07/2026
1923281,CENTRO,IZTAPALAPA,CDMX,TIENDAS DE DESCUENTO LA CENTRAL,TIENDAS DE DESCUENTO LA CENTRAL,228.9,-99.091308,19.3756,228.9,154136,0.005111374,229.95,-1.05,20/07/2026-25/07/2026
1923283,CENTRO,IZTAPALAPA,CDMX,TIENDAS DE DESCUENTO LA CENTRAL,TIENDAS DE DESCUENTO LA CENTRAL,228.9,-99.09301202,19.37527776,228.9,1924031,0.048914299,228.9,0,20/07/2026-25/07/2026
1923284,CENTRO,IZTAPALAPA,CDMX,TIENDAS DE DESCUENTO LA CENTRAL,TIENDAS DE DESCUENTO LA CENTRAL,228.9,-99.09141106,19.37563692,228.9,1923281,0.01156396,228.9,0,20/07/2026-25/07/2026
1923285,CENTRO,IZTAPALAPA,CDMX,TIENDAS DE DESCUENTO LA CENTRAL,TIENDAS DE DESCUENTO LA CENTRAL,228.9,-99.08882419,19.37383812,228.9,1923290,0.075568891,228,0.9,20/07/2026-25/07/2026
1923286,CENTRO,IZTAPALAPA,CDMX,CREMERIA JUCHILICA,CREMERIA JUCHILICA,230.4,-99.023138,19.3449752,230.4,1923288,0.073406379,223.95,6.45,20/07/2026-25/07/2026
1923287,CENTRO,IZTAPALAPA,CDMX,SUPER TIENDAZZ,SUPER TIENDAS,232.95,-99.0939953,19.3769123,232.95,1924135,0.058984583,229.95,3,20/07/2026-25/07/2026
1923288,CENTRO,IZTAPALAPA,CDMX,TIENDAS DE DESCUENTO LA CENTRAL,TIENDAS DE DESCUENTO LA CENTRAL,223.95,-99.023769,19.34469,223.95,1923732,0.027398409,237,-13.05,20/07/2026-25/07/2026
1923289,CENTRO,IZTAPALAPA,CDMX,DEPOSITO CRISTINA,DEPOSITO CRISTINA,300,-99.08927301,19.36841846,300,1923290,0.53075402,228,72,20/07/2026-25/07/2026
1923290,CENTRO,IZTAPALAPA,CDMX,LA CABAÑA,LA CABAÑA,228,-99.089027,19.373186,228,1923285,0.075568891,225,3,20/07/2026-25/07/2026
1923295,CENTRO,IZTAPALAPA,CDMX,ABARROTES Y BEBIDAS ZAY,ABARROTES Y BEBIDAS ZAY,229.95,-99.09082644,19.3750403,229.95,1923296,0.026950288,229.95,0,20/07/2026-25/07/2026
1923296,CENTRO,IZTAPALAPA,CDMX,ZAY PASILLO 3,ZAY PASILLO 3,229.95,-99.09089674,19.37527342,229.95,1923303,0.014685049,234.9,-4.95,20/07/2026-25/07/2026
1923299,CENTRO,IZTAPALAPA,CDMX,DEPOSITO EL AGUILA,DEPOSITO EL AGUILA,300,-99.0925966,19.37635236,300,1923263,0.039236884,229.95,70.05,20/07/2026-25/07/2026
1923300,CENTRO,IZTAPALAPA,CDMX,EL CORCEL,EL CORCEL,229.95,-99.09109245,19.37859611,229.95,1923306,0.114128956,222.45,7.5,20/07/2026-25/07/2026
1923301,CENTRO,IZTAPALAPA,CDMX,CREMERÍA LA HOLANDESA,CREMERÍA LA HOLANDESA,232.95,-99.09419443,19.37568559,232.95,1973603,0.007397636,216,16.95,20/07/2026-25/07/2026
1923303,CENTRO,IZTAPALAPA,CDMX,CEDA,CEDA,234.9,-99.09093503,19.37540045,234.9,1923296,0.014685049,229.95,4.95,20/07/2026-25/07/2026
1923305,CENTRO,IZTAPALAPA,CDMX,GPO MAYORISTA S TIENDAS,GPO MAYORISTA S TIENDAS,229.95,-99.091353,19.376658,229.95,154137,0.021217394,270,-40.05,20/07/2026-25/07/2026
1923306,CENTRO,IZTAPALAPA,CDMX,CONASUPER,CONASUPER,213,-99.09151402,19.3776499,213,154137,0.100616841,270,-57,20/07/2026-25/07/2026
1923310,CENTRO,CHICOLOAPAN,EDO MEX,CEDA,CEDA,210,-98.9224572,19.4205324,210,1923315,0.136006045,300,-90,20/07/2026-25/07/2026
1923311,CENTRO,CHICOLOAPAN,EDO MEX,CEDA,CEDA,300,-98.91933262,19.42132462,300,1930233,0.244655699,258,42,20/07/2026-25/07/2026
1923313,CENTRO,CHICOLOAPAN,EDO MEX,COMERCIALIZADORA DE BASICOS LOS REYES,COMERCIALIZADORA DE BASICOS LOS REYES,300,-98.919707,19.418337,300,153819,0.036007637,300,0,20/07/2026-25/07/2026
1923315,CENTRO,CHICOLOAPAN,EDO MEX,COMERCIALIZADORA DE BASICOS LOS REYES,COMERCIALIZADORA DE BASICOS LOS REYES,300,-98.9222898,19.4193195,300,1923318,0,254.7,45.3,20/07/2026-25/07/2026
1923318,CENTRO,CHICOLOAPAN,EDO MEX,CEDA,CEDA,254.7,-98.9222898,19.4193195,254.7,1923315,0,300,-45.3,20/07/2026-25/07/2026
1923319,CENTRO,CHICOLOAPAN,EDO MEX,CEDA,CEDA,270,-98.9222898,19.4193195,270,1923315,0,300,-30,20/07/2026-25/07/2026
1923334,CENTRO,TULTITLAN,EDO MEX,DISTRIBUIDORA DIMO,DISTRIBUIDORA DIMO,240,-99.1381165,19.6394586,240,153721,0.044187841,285,-45,20/07/2026-25/07/2026
1923335,CENTRO,TULTITLAN,EDO MEX,DISTRIBUIDORA DIMO,DISTRIBUIDORA DIMO,240,-99.136472,19.639994,240,1923336,0.125442108,270,-30,20/07/2026-25/07/2026
1923336,CENTRO,TULTITLAN,EDO MEX,ABARROTES SAN JUAN HE HE SA DE CV,ABARROTES SAN JUAN HE HE SA DE CV,270,-99.137569,19.639541,270,153721,0.037859053,285,-15,20/07/2026-25/07/2026
1923338,CENTRO,TLALNEPANTLA,EDO MEX,ARELLANO ROCHA MA GUADALUPE,ARELLANO ROCHA MA GUADALUPE,235.5,-99.189344,19.549377,235.5,153809,0.065816073,217.95,17.55,20/07/2026-25/07/2026
1923340,CENTRO,TLALNEPANTLA,EDO MEX,EL PASO,EL PASO,219.9,-99.18932052,19.54874567,219.9,153809,0.033302638,217.95,1.95,20/07/2026-25/07/2026
1923341,CENTRO,ATIZAPAN,EDO MEX,CREMERIA 2000,CREMERIA 2000,236.1,-99.253693,19.569877,236.1,1923342,0.003291419,236.1,0,20/07/2026-25/07/2026
1923342,CENTRO,ATIZAPAN,EDO MEX,CREMERIA 2000,CREMERIA 2000,236.1,-99.25368839,19.56990628,236.1,1923341,0.003291419,236.1,0,20/07/2026-25/07/2026
1923343,CENTRO,ATIZAPAN,EDO MEX,CREMERIA 2000,CREMERIA 2000,236.1,-99.25339402,19.56972865,236.1,154152,0.007074976,255,-18.9,20/07/2026-25/07/2026
1923344,CENTRO,TLALNEPANTLA,EDO MEX,EL DELFIN DE TLALNEPANTLA,EL DELFIN DE TLALNEPANTLA,214.95,-99.18997869,19.5493378,214.95,153809,0.066399612,217.95,-3,20/07/2026-25/07/2026
1923345,CENTRO,TLALNEPANTLA,EDO MEX,MARTINEZ BRAVO JUANA,MARTINEZ BRAVO JUANA,219.9,-99.18920198,19.5442507,219.9,153810,0.078342078,229.95,-10.05,20/07/2026-25/07/2026
1923360,CENTRO,CUAUTLA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.5,-98.95269647,18.81526653,229.5,2811066,0.016952492,229.5,0,20/07/2026-25/07/2026
1923361,CENTRO,CUAUTLA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-98.95023655,18.82383333,229.05,154206,0.379232671,262.2,-33.15,20/07/2026-25/07/2026
1923362,CENTRO,CUAUTLA,MORELOS,ABARROTERA SAN ANTONIO,ABARROTERA SAN ANTONIO,270,-98.9324997,18.869468,270,1923363,0,270,0,20/07/2026-25/07/2026
1923363,CENTRO,CUAUTLA,MORELOS,ABARROTERA SAN ANTONIO,ABARROTERA SAN ANTONIO,270,-98.9324997,18.869468,270,1923362,0,270,0,20/07/2026-25/07/2026
1923364,CENTRO,CUAUTLA,MORELOS,ABARROTERA SAN ANTONIO,ABARROTERA SAN ANTONIO,270,-98.9324997,18.869468,270,1923362,0,270,0,20/07/2026-25/07/2026
1923369,CENTRO,CUERNAVACA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-99.1981523,18.9300544,229.05,1923370,1.662459511,229.05,0,20/07/2026-25/07/2026
1923370,CENTRO,CUERNAVACA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-99.1892765,18.9176837,229.05,1923852,0.941767791,262.35,-33.3,20/07/2026-25/07/2026
1923379,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,ABARROTES AZTECA,238.5,-101.1534606,19.70632108,238.5,1924115,0.381772683,277.35,-38.85,20/07/2026-25/07/2026
1923380,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,ABARROTES AZTECA,238.5,-101.181174,19.71230026,238.5,1924071,0.63970007,277.35,-38.85,20/07/2026-25/07/2026
1923381,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,ABARROTES AZTECA,277.5,-101.187667,19.696697,277.5,1923391,0.751183347,277.5,0,20/07/2026-25/07/2026
1923382,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,SUPER LA VIOLETA,277.5,-101.1452919,19.7555842,277.5,1923385,3.584203381,277.5,0,20/07/2026-25/07/2026
1923383,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1963583,19.74907993,277.5,1923384,2.327070808,277.5,0,20/07/2026-25/07/2026
1923384,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1821565,19.73297731,277.5,1923845,2.007228493,300,-22.5,20/07/2026-25/07/2026
1923385,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1132593,19.76699504,277.5,1923382,3.584203381,277.5,0,20/07/2026-25/07/2026
1923386,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1501252,19.6975945,277.5,1923379,1.031261418,238.5,39,20/07/2026-25/07/2026
1923387,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,GRUPO AZTECA,238.5,-101.190033,19.6656518,238.5,1923389,2.985903784,277.5,-39,20/07/2026-25/07/2026
1923388,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,GRUPO AZTECA,238.5,-101.233153,19.6414602,238.5,2465763,3.391519262,238.5,0,20/07/2026-25/07/2026
1923389,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1934925,19.69230637,277.5,1923390,0.522903882,277.5,0,20/07/2026-25/07/2026
1923390,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1984738,19.69196222,277.5,1923389,0.522903882,277.5,0,20/07/2026-25/07/2026
1923391,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1948392,19.69689844,277.5,1923389,0.529721367,277.5,0,20/07/2026-25/07/2026
1923392,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,GRUPO AZTECA,234,-101.2289653,19.7026133,234,1924116,1.392716047,277.35,-43.35,20/07/2026-25/07/2026
1923393,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,GRUPO AZTECA,253.5,-101.3049551,19.6829623,253.5,1923394,0.83935928,277.5,-24,20/07/2026-25/07/2026
1923394,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.3082907,19.67609819,277.5,1923393,0.83935928,253.5,24,20/07/2026-25/07/2026
1923395,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.2228418,19.7147511,277.5,1924116,0.658213273,277.35,0.15,20/07/2026-25/07/2026
1923396,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.189917,19.715632,277.5,1923380,0.987336952,238.5,39,20/07/2026-25/07/2026
1923399,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,225,-101.1715127,19.71734132,225,1923845,0.058021748,300,-75,20/07/2026-25/07/2026
1923400,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,225,-101.1716724,19.71636262,225,1923398,0.051268371,225,0,20/07/2026-25/07/2026
1923401,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.167465,19.712651,233.55,6300266,0.091806157,225,8.55,20/07/2026-25/07/2026
1923402,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.17086,19.716328,233.55,1923403,0.000837408,233.55,0,20/07/2026-25/07/2026
1923403,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.170868,19.716328,233.55,1923402,0.000837408,233.55,0,20/07/2026-25/07/2026
1923404,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.1694953,19.7158184,233.55,1923402,0.15367989,233.55,0,20/07/2026-25/07/2026
1923405,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.1677124,19.7168227,233.55,2957657,0.064370849,238.5,-4.95,20/07/2026-25/07/2026
1923415,CENTRO,TEHUACAN,PUEBLA,ABARROTES CADENA,ABARROTES CADENA,220.5,-97.3937494,18.4605259,220.5,1923818,0.354085479,240,-19.5,20/07/2026-25/07/2026
1923416,CENTRO,TEHUACAN,PUEBLA,ABARROTES CADENA,ABARROTES CADENA,228,-97.4045473,18.4691003,228,1923497,0.501774859,247.5,-19.5,20/07/2026-25/07/2026
1923418,NORTE,APODACA,NUEVO LEON,REGIO ABARROTES,REGIO ABARROTES,307.5,-100.1547618,25.7084398,307.5,1923592,2.086712287,291,16.5,20/07/2026-25/07/2026
1923424,NORTE,CD JUAREZ,CHIHUAHUA,GUMA SANDERS,ESPINO,259.8,-106.491598,31.738792,259.8,3473684,1.614385524,230,29.8,20/07/2026-25/07/2026
1923425,NORTE,CHIHUAHUA,CHIHUAHUA,CASA REZA XPRESS AUTOMAYOREO SA DE CV,CASA REZA XPRESS AUTOMAYOREO SA DE CV,255,-106.0223,28.6294,255,1923426,0.632303401,246.45,8.55,20/07/2026-25/07/2026
